time;latitude;longitude;depth;mag;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
2003-08-23 01:05;46.3;7.3;4;2.8;ml;40;46;;;us;usp000c5q2;2014-11-06 20:19;6 km NNW of Savièse, Switzerland;earthquake;;;;;reviewed;zur;ldg
2003-08-23 01:04;43.4;5.45;5;3.1;md;48;;;;us;usp000c5q1;2014-11-06 20:19;3 km SSE of Simiane-Collongue, France;earthquake;;;;;reviewed;str;rom
2003-08-23 00:13;35.864;-3.548;0.2;3.3;mblg;53;;;;us;usp000c5px;2014-11-06 20:19;76 km NNE of Al Hoceïma, Morocco;earthquake;;;;;reviewed;mdd;mdd
2003-08-23 00:12;35.855;-3.566;4.9;2.5;mblg;21;;;;us;usp000c5pw;2014-11-06 20:19;74 km NNE of Al Hoceïma, Morocco;earthquake;;;;;reviewed;mdd;mdd
2003-08-22 20:28;45.95;2.83;10;3.7;ml;71;;;;us;usp000c5p7;2014-11-06 20:19;1 km NNW of Saint-Georges-de-Mons, France;earthquake;;;;;reviewed;str;ldg
2003-08-22 14:22;44.291;7.381;13.5;2.8;ml;47;;;;us;usp000c5nb;2014-11-06 20:19;1 km NW of Valdieri, Italy;earthquake;;;;;reviewed;gen;gen
2003-08-22 07:40;46.3;7.3;4;2.9;ml;55;;;;us;usp000c5mf;2014-11-06 20:19;6 km NNW of Savièse, Switzerland;earthquake;;;;;reviewed;zur;ldg
2003-08-22 06:16;46.3;7.3;3;2.9;ml;66;;;;us;usp000c5m5;2014-11-06 20:19;6 km NNW of Savièse, Switzerland;earthquake;;;;;reviewed;zur;ldg
2003-08-22 06:00;46.3;7.3;2;3;ml;73;;;;us;usp000c5m4;2014-11-06 20:19;6 km NNW of Savièse, Switzerland;earthquake;;;;;reviewed;zur;ldg
2003-08-22 05:30;46.3;7.3;4;4;ml;141;24;;;us;usp000c5m0;2014-11-06 20:19;6 km NNW of Savièse, Switzerland;earthquake;;;;;reviewed;zur;ldg
2003-08-22 05:21;46.3;7.3;4;4.2;ml;162;24;;;us;usp000c5kx;2014-11-06 20:19;6 km NNW of Savièse, Switzerland;earthquake;;;;;reviewed;zur;grf
2003-08-21 13:03;42.943;-1.046;2;2.5;ml;10;;;;us;usp000c5j5;2014-11-06 20:19;9 km NNE of Oronz, Spain;earthquake;;;;;reviewed;ldg;str
2003-08-21 07:29;46.01;2.98;10;2.5;ml;4;;;;us;usp000c5h3;2014-11-06 20:19;6 km NNE of Manzat, France;earthquake;;;;;reviewed;str;str
2003-08-20 16:15;45.223;7.698;23.1;2.5;ml;22;;;;us;usp000c5ft;2014-11-06 20:19;3 km WSW of Lombardore, Italy;earthquake;;;;;reviewed;gen;gen
2003-08-19 22:55;42.67;2.03;5;2.6;ml;23;;;;us;usp000c5dt;2014-11-06 20:19;16 km ESE of Ax-les-Thermes, France;earthquake;;;;;reviewed;str;str
2003-08-19 17:55;45.964;2.817;2;3;ml;46;;;;us;usp000c5d1;2014-11-06 20:19;3 km NNW of Saint-Georges-de-Mons, France;earthquake;;;;;reviewed;ldg;ldg
2003-08-19 15:53;45.978;2.802;5;3.8;ml;106;;;;us;usp000c5cn;2014-11-06 20:19;5 km NNW of Saint-Georges-de-Mons, France;earthquake;;;;;reviewed;ldg;ldg
2003-08-19 14:22;45.964;2.811;2;2.9;ml;31;;;;us;usp000c5ce;2014-11-06 20:19;3 km NW of Saint-Georges-de-Mons, France;earthquake;;;;;reviewed;ldg;ldg
2003-08-19 13:12;45.968;2.812;2;3.5;ml;59;;;;us;usp000c5c9;2014-11-06 20:19;3 km NNW of Saint-Georges-de-Mons, France;earthquake;;;;;reviewed;ldg;ldg
2003-08-19 01:30;45.961;2.804;2;3.1;ml;29;;;;us;usp000c5bd;2014-11-06 20:19;3 km NW of Saint-Georges-de-Mons, France;earthquake;;;;;reviewed;ldg;str
2003-08-18 22:57;45.964;2.815;2;2.8;ml;26;;;;us;usp000c5b1;2014-11-06 20:19;3 km NW of Saint-Georges-de-Mons, France;earthquake;;;;;reviewed;ldg;str
2003-08-18 08:28;44.693;7.184;10;2.8;ml;40;;;;us;usp000c595;2014-11-06 20:19;0 km W of Ostana, Italy;earthquake;;;;;reviewed;gen;gen
2003-08-18 08:10;44.44;6.768;5.9;2.5;ml;29;;;;us;usp000c593;2014-11-06 20:19;3 km NE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-08-17 23:49;44.642;6.867;0.4;2.5;ml;23;;;;us;usp000c57h;2014-11-06 20:19;13 km W of Pontechianale, Italy;earthquake;;;;;reviewed;gen;gen
2003-08-17 18:31;44.65;6.87;5;3.5;ml;124;;;;us;usp000c56w;2014-11-06 20:19;13 km WNW of Pontechianale, Italy;earthquake;;;;;reviewed;str;gen
2003-08-17 15:12;44.487;7.244;14.1;2.9;ml;43;84;;;us;usp000c56m;2014-11-06 20:19;0 km W of San Damiano Macra, Italy;earthquake;;;;;reviewed;gen;gen
2003-08-16 21:06;36.954;3.661;10;2.9;ml;47;;;0.95;us;usp000c54m;2014-11-06 20:19;22 km W of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-08-13 15:54;47.79;5.69;10;2.6;ml;21;;;;us;usp000c4sq;2014-11-06 20:19;6 km E of Fayl-Billot, France;earthquake;;;;;reviewed;str;ldg
2003-08-13 09:24;44.41;7.254;14.6;2.5;ml;23;;;;us;usp000c4rx;2014-11-06 20:19;2 km WSW of Pradleves, Italy;earthquake;;;;;reviewed;gen;gen
2003-08-13 06:13;46;2.97;5;2.7;ml;4;251;;;us;usp000c4rq;2014-11-06 20:19;4 km NNE of Manzat, France;earthquake;;;;;reviewed;str;str
2003-08-12 23:34;44.393;7.256;13.6;2.7;ml;36;;;;us;usp000c4qz;2014-11-06 20:19;3 km SW of Pradleves, Italy;earthquake;;;;;reviewed;gen;gen
2003-08-12 17:29;42.547;1.953;2;2.5;ml;15;;;;us;usp000c4qe;2014-11-06 20:19;8 km WNW of Font-Romeu-Odeillo-Via, France;earthquake;;;;;reviewed;ldg;str
2003-08-11 17:56;48.337;6.64;10;2.7;ml;33;;;;us;usp000c4nd;2014-11-06 20:19;0 km SSE of Rambervillers, France;earthquake;;;;;reviewed;ldg;ldg
2003-08-11 16:03;36.672;3.56;10;3.6;ml;70;;;0.86;us;usp000c4n8;2014-11-06 20:19;2 km W of Beni Amrane, Algeria;earthquake;;;;;reviewed;us;ldg
2003-08-10 09:42;44.172;6.807;1.1;3.2;ml;89;;;;us;usp000c4jp;2014-11-06 20:19;13 km SW of Saint-Étienne-de-Tinée, France;earthquake;;;;;reviewed;gen;gen
2003-08-09 10:21;49.145;6.803;1;3;ml;29;;;;us;usp000c4gn;2014-11-06 20:19;1 km ESE of Freyming-Merlebach, France;earthquake;;;;;reviewed;ldg;ldg
2003-08-09 09:27;44.449;6.768;0.2;2.5;ml;25;;;;us;usp000c4gh;2014-11-06 20:19;4 km NE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-08-09 08:20;35.673;-10.946;10;3.2;mblg;42;;;0.97;us;usp000c4gd;2014-11-06 20:19;233 km SW of Sagres, Portugal;earthquake;;;;;reviewed;us;mdd
2003-08-08 22:18;44.082;7.125;9.7;3.1;ml;63;;;;us;usp000c4fm;2014-11-06 20:19;10 km W of Saint-Martin-Vésubie, France;earthquake;;;;;reviewed;gen;gen
2003-08-07 22:53;43.236;2.647;2;2.9;ml;31;71;;;us;usp000c4de;2014-11-06 20:19;2 km NE of Puichéric, France;earthquake;;;;;reviewed;ldg;str
2003-08-07 16:54;44.49;6.78;5;3;ml;62;;;;us;usp000c4cm;2014-11-06 20:19;9 km NNE of Jausiers, France;earthquake;;;;;reviewed;str;gen
2003-08-07 05:23;42.498;2.186;2;2.6;ml;11;;;;us;usp000c4bb;2014-11-06 20:19;12 km E of Font-Romeu-Odeillo-Via, France;earthquake;;;;;reviewed;ldg;str
2003-08-07 04:23;36.928;3.945;10;3.8;ml;113;;;0.91;us;usp000c4b7;2014-11-06 20:19;3 km ENE of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-08-07 02:27;44.644;6.748;4;2.6;ml;38;;;;us;usp000c4b1;2014-11-06 20:19;8 km ESE of Guillestre, France;earthquake;;;;;reviewed;ldg;gen
2003-08-06 19:16;51.644;6.591;5;3.5;ml;58;;;0.72;us;usp000c4a4;2014-11-06 20:19;3 km SW of Wesel, Germany;earthquake;;;;;reviewed;us;ldg
2003-08-06 18:53;36.918;3.901;10;3.2;ml;38;;;0.89;us;usp000c4a3;2014-11-06 20:19;1 km W of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-08-06 15:02;36.994;3.889;10;3.1;ml;19;;;0.4;us;usp000c49s;2014-11-06 20:19;8 km NNW of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-08-06 03:51;48.337;6.649;7;2.6;ml;17;;;;us;usp000c48s;2014-11-06 20:19;1 km ESE of Rambervillers, France;earthquake;;;;;reviewed;ldg;ldg
2003-08-05 20:38;38.895;-8.612;10.7;2.7;mblg;30;;;;us;usp000c485;2014-11-06 20:19;10 km SW of Coruche, Portugal;earthquake;;;;;reviewed;mdd;mdd
2003-08-05 17:26;44.096;7.177;4.8;3;ml;45;;;;us;usp000c47r;2014-11-06 20:19;6 km WNW of Saint-Martin-Vésubie, France;earthquake;;;;;reviewed;gen;gen
2003-08-05 12:18;48.96;7.75;5;2.6;ml;10;182;;;us;usp000c46z;2014-11-06 20:19;1 km NW of Gœrsdorf, France;earthquake;;;;;reviewed;str;ldg
2003-08-05 11:03;46.825;6.707;4;2.5;ml;19;;;;us;usp000c46s;2014-11-06 20:19;3 km NW of Yvonand, Switzerland;earthquake;;;;;reviewed;ldg;ldg
2003-08-03 06:51;44.767;7.62;18.3;2.5;ml;25;;;;us;usp000c3zf;2014-11-06 20:19;0 km E of Piobesi Torinese, Italy;earthquake;;;;;reviewed;gen;gen
2003-08-03 05:56;36.545;3.617;10;3.2;ml;55;;;0.68;us;usp000c3z7;2014-11-06 20:19;3 km SE of Lakhdaria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-08-02 07:34;51.564;6.562;10;2.8;ml;15;;;1.24;us;usp000c3x4;2014-11-06 20:19;3 km NW of Rheinberg, Germany;earthquake;;;;;reviewed;us;ldg
2003-08-02 00:27;35.996;-10.263;10;3.1;mblg;51;;;1.19;us;usp000c3wk;2014-11-06 20:19;163 km SW of Sagres, Portugal;earthquake;;;;;reviewed;us;mdd
2003-08-01 20:37;44.214;8.266;8.7;2.9;ml;50;;;;us;usp000c3w2;2014-11-06 20:19;1 km SSE of Rialto, Italy;earthquake;;;;;reviewed;gen;gen
2003-08-01 16:19;44.221;8.234;6.5;2.6;ml;30;;;;us;usp000c3vg;2014-11-06 20:19;2 km WSW of Rialto, Italy;earthquake;;;;;reviewed;gen;gen
2003-08-01 15:48;43.41;5.42;10;2.7;ml;30;;;;us;usp000c3vf;2014-11-06 20:19;2 km SSW of Simiane-Collongue, France;earthquake;;;;;reviewed;str;str
2003-08-01 13:31;43.99;7.58;5;2.5;ml;25;;;;us;usp000c3v6;2014-11-06 20:19;7 km NE of Breil-sur-Roya, France;earthquake;;;;;reviewed;str;gen
2003-08-01 09:35;44.458;6.892;2;2.6;ml;27;;;;us;usp000c3ut;2014-11-06 20:19;8 km WSW of Acceglio, Italy;earthquake;;;;;reviewed;ldg;gen
2003-07-30 18:10;44.174;7.116;10.2;2.6;ml;33;;;;us;usp000c3rq;2014-11-06 20:19;15 km SSW of Vinadio, Italy;earthquake;;;;;reviewed;gen;gen
2003-07-30 08:48;49.162;6.822;1;3.2;ml;37;;;;us;usp000c3qt;2014-11-06 20:19;3 km ENE of Freyming-Merlebach, France;earthquake;;;;;reviewed;ldg;ldg
2003-07-29 01:31;35.694;-10.565;10;5.4;mwc;452;;;1.15;us;usp000c3mp;2016-11-09 18:05;206 km SW of Sagres, Portugal;earthquake;;;;;reviewed;us;hrv
2003-07-28 20:27;37.486;8.401;10;3.6;ml;51;;;1.15;us;usp000c3m8;2014-11-06 20:19;65 km N of El Kala, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-27 18:48;44.413;6.746;0.1;2.5;ml;29;;;;us;usp000c3hx;2014-11-06 20:19;1 km ESE of Jausiers, France;earthquake;;;;;reviewed;gen;ldg
2003-07-27 18:44;44.458;6.824;2;3.1;ml;72;;;;us;usp000c3hw;2014-11-06 20:19;8 km ENE of Jausiers, France;earthquake;;;;;reviewed;ldg;gen
2003-07-27 17:19;36.46;1.73;10;3.7;ml;90;;;0.95;us;usp000c3hs;2014-11-06 20:19;21 km N of El Abadia, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-27 16:51;41.546;-6.015;9.4;3.2;ml;49;;;;us;usp000c3hq;2014-11-06 20:19;3 km NE of Villalcampo, Spain;earthquake;;;;;reviewed;mdd;ldg
2003-07-27 16:46;41.547;-6.006;6.3;3.7;ml;71;;;;us;usp000c3hp;2014-11-06 20:19;4 km NE of Villalcampo, Spain;earthquake;;;;;reviewed;mdd;str
2003-07-27 15:21;36.026;4.537;10;3.8;ml;75;;;1.02;us;usp000c3hd;2014-11-06 20:19;9 km WSW of El Achir, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-27 09:10;43.074;-0.37;3;2.9;ml;25;;;;us;usp000c3gr;2014-11-06 20:19;4 km ESE of Louvie-Juzon, France;earthquake;;;;;reviewed;ldg;ldg
2003-07-26 22:55;46.1;3.07;10;2.8;ml;36;;;;us;usp000c3f9;2014-11-06 20:19;2 km SW of Ébreuil, France;earthquake;;;;;reviewed;str;str
2003-07-26 22:38;37.883;-5.368;6.9;2.5;mblg;29;;;;us;usp000c3f8;2014-11-06 20:19;11 km N of La Puebla de los Infantes, Spain;earthquake;;;;;reviewed;mdd;mdd
2003-07-26 03:59;36.851;3.732;10;3.4;ml;37;;;0.96;us;usp000c3d7;2014-11-06 20:19;14 km NW of Naciria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-25 21:58;47.934;-2.326;5;2.9;ml;15;;;;us;usp000c3ce;2014-11-06 20:19;3 km SW of Campénéac, France;earthquake;;;;;reviewed;ldg;ldg
2003-07-25 06:16;36.896;-5.577;0;3.5;mblg;59;;;;us;usp000c3aa;2014-11-06 20:19;4 km SW of Puerto Serrano, Spain;earthquake;;;;;reviewed;mdd;mdd
2003-07-25 00:32;37.999;-2.448;0;3.3;ml;39;;;;us;usp000c39n;2014-11-06 20:19;20 km SW of Nerpio, Spain;earthquake;;;;;reviewed;mdd;ldg
2003-07-24 23:37;36.9;-5.562;0;3.2;mblg;51;92;;;us;usp000c39j;2014-11-06 20:19;2 km SW of Puerto Serrano, Spain;earthquake;;;;;reviewed;mdd;mdd
2003-07-24 19:33;36.909;-5.568;0;3;mblg;47;;;;us;usp000c391;2014-11-06 20:19;2 km WSW of Puerto Serrano, Spain;earthquake;;;;;reviewed;mdd;mdd
2003-07-24 01:58;48.917;7.904;5;2.5;ml;13;;;;us;usp000c373;2014-11-06 20:19;2 km N of Betschdorf, France;earthquake;;;;;reviewed;ldg;ldg
2003-07-23 15:41;40.737;7.299;10;3.1;ml;41;;;0.96;us;usp000c35k;2014-11-06 20:19;81 km WSW of Stintino, Italy;earthquake;;;;;reviewed;us;ldg
2003-07-23 07:56;44.668;7.17;9.6;3.2;ml;81;;;;us;usp000c34t;2014-11-06 20:19;1 km WSW of Oncino, Italy;earthquake;;;;;reviewed;gen;gen
2003-07-23 07:11;36.583;-7.298;0;2.5;mblg;6;274;;;us;usp000c34r;2014-11-06 20:19;Strait of Gibraltar;earthquake;;;;;reviewed;mdd;mdd
2003-07-23 05:53;43.967;6.935;7;2.6;ml;26;;;;us;usp000c34h;2014-11-06 20:19;3 km ENE of Puget-Théniers, France;earthquake;;;;;reviewed;ldg;ldg
2003-07-22 15:59;44.438;6.767;2.7;2.5;ml;33;;;;us;usp000c33a;2014-11-06 20:19;3 km NE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-07-21 15:21;44.451;6.769;3.8;2.5;ml;38;;;;us;usp000c318;2014-11-06 20:19;4 km NE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-07-21 15:20;37.857;-8.584;10;2.7;mblg;33;;;1.13;us;usp000c315;2014-11-06 20:19;10 km NE of Cercal, Portugal;earthquake;;;;;reviewed;us;mdd
2003-07-21 11:55;36.329;-8.004;0;2.5;mblg;7;;;;us;usp000c30w;2014-11-06 20:19;76 km S of Faro, Portugal;earthquake;;;;;reviewed;mdd;mdd
2003-07-21 01:45;46.812;6.79;2;3.3;ml;73;;;;us;usp000c301;2014-11-06 20:19;3 km ENE of Yvonand, Switzerland;earthquake;;;;;reviewed;ldg;ldg
2003-07-20 18:46;48.93;7.84;5;2.6;ml;31;;;;us;usp000c2zc;2014-11-06 20:19;2 km NNW of Surbourg, France;earthquake;;;;;reviewed;fbb;ldg
2003-07-20 17:09;38.954;-0.281;4.8;3.5;ml;70;;;;us;usp000c2z4;2014-11-06 20:19;3 km NW of Rótova, Spain;earthquake;;;;;reviewed;mdd;ldg
2003-07-20 10:40;44.577;7.392;11;3.2;ml;65;;;;us;usp000c2yn;2014-11-06 20:19;1 km SE of Isasca, Italy;earthquake;;;;;reviewed;gen;gen
2003-07-20 09:12;38.002;0.631;16.1;4.1;ml;90;;;;us;usp000c2yh;2014-11-06 20:19;87 km SSE of Moraira, Spain;earthquake;;;;;reviewed;mdd;str
2003-07-19 21:58;42.98;0.02;5;2.6;ml;31;;;;us;usp000c2xe;2014-11-06 20:19;7 km ENE of Pierrefitte-Nestalas, France;earthquake;;;;;reviewed;str;ldg
2003-07-19 07:01;44.46;6.82;5;2.6;ml;34;44;;;us;usp000c2vq;2014-11-06 20:19;8 km ENE of Jausiers, France;earthquake;;;;;reviewed;str;gen
2003-07-19 03:07;44.44;6.759;4.6;2.6;ml;35;;;;us;usp000c2v6;2014-11-06 20:19;3 km NE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-07-19 01:01;35.913;-10.004;0;2.5;mblg;9;;;;us;usp000c2v3;2014-11-06 20:19;154 km SW of Sagres, Portugal;earthquake;;;;;reviewed;mdd;mdd
2003-07-18 17:23;36.97;-6.566;30.5;3.8;mblg;99;;;;us;usp000c2ue;2014-11-06 20:19;28 km NNW of Chipiona, Spain;earthquake;;;;;reviewed;mdd;mdd
2003-07-18 10:05;46.8;6.8;8;3;ml;42;;;;us;usp000c2ty;2014-11-06 20:19;4 km E of Yvonand, Switzerland;earthquake;;;;;reviewed;zur;ldg
2003-07-18 04:14;37.044;3.976;10;3.4;ml;30;224;;0.78;us;usp000c2tc;2014-11-06 20:19;15 km NNE of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-17 20:44;44.47;6.86;5;2.5;ml;41;;;;us;usp000c2sh;2014-11-06 20:19;10 km W of Acceglio, Italy;earthquake;;;;;reviewed;str;ldg
2003-07-17 17:07;36.524;3.538;10;3.6;ml;69;;;0.96;us;usp000c2s4;2014-11-06 20:19;6 km SW of Lakhdaria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-17 16:26;44.46;6.78;5;2.5;ml;31;;;;us;usp000c2ry;2014-11-06 20:19;6 km NE of Jausiers, France;earthquake;;;;;reviewed;str;gen
2003-07-17 14:29;44.46;6.79;5;2.9;ml;55;;;;us;usp000c2rj;2014-11-06 20:19;6 km NE of Jausiers, France;earthquake;;;;;reviewed;str;gen
2003-07-17 12:34;44.46;6.84;5;2.7;ml;28;;;;us;usp000c2r6;2014-11-06 20:19;10 km ENE of Jausiers, France;earthquake;;;;;reviewed;str;gen
2003-07-16 22:07;49.17;6.78;1;3;ml;32;;;;us;usp000c2pq;2014-11-06 20:19;2 km N of Freyming-Merlebach, France;earthquake;;;;;reviewed;str;ldg
2003-07-16 15:35;44.513;7.254;15;2.6;ml;30;;;;us;usp000c2p0;2014-11-06 20:19;2 km N of San Damiano Macra, Italy;earthquake;;;;;reviewed;gen;gen
2003-07-16 08:43;44.364;7.052;6.6;2.6;ml;29;;;;us;usp000c2n2;2014-11-06 20:19;2 km NNE of Pietraporzio, Italy;earthquake;;;;;reviewed;gen;gen
2003-07-15 12:06;46.829;6.743;5;2.5;ml;25;;;;us;usp000c2ju;2014-11-06 20:19;3 km N of Yvonand, Switzerland;earthquake;;;;;reviewed;ldg;ldg
2003-07-14 18:52;36.746;3.529;10;4.1;ml;77;;;0.76;us;usp000c2gx;2014-11-06 20:19;3 km NW of Thenia, Algeria;earthquake;;;;;reviewed;us;str
2003-07-14 14:03;46.84;6.72;10;2.6;ml;37;;;;us;usp000c2gd;2014-11-06 20:19;4 km NNW of Yvonand, Switzerland;earthquake;;;;;reviewed;str;ldg
2003-07-13 17:35;36.163;-10.691;10;3.6;mblg;46;286;;0.75;us;usp000c2e9;2014-11-06 20:19;182 km WSW of Sagres, Portugal;earthquake;;;;;reviewed;us;mdd
2003-07-12 22:22;45.79;7.182;8.2;2.8;ml;66;;;;us;usp000c2bp;2014-11-06 20:19;3 km S of San Leonardo, Italy;earthquake;;;;;reviewed;rom;ldg
2003-07-12 16:41;49.14;6.82;1;2.9;ml;29;;;;us;usp000c2b3;2014-11-06 20:19;1 km WNW of Béning-lès-Saint-Avold, France;earthquake;;;;;reviewed;str;ldg
2003-07-11 09:06;45.367;7.549;5.4;2.5;ml;28;;;;us;usp000c27m;2014-11-06 20:19;3 km WSW of Canischio, Italy;earthquake;;;;;reviewed;gen;gen
2003-07-11 05:37;46.202;3.012;6;2.5;ml;15;;;;us;usp000c277;2014-11-06 20:19;5 km W of Bellenaves, France;earthquake;;;;;reviewed;ldg;ldg
2003-07-11 05:27;37.093;3.773;10;3.2;ml;18;;;1.21;us;usp000c276;2014-11-06 20:19;23 km NNW of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-11 04:50;47.849;4.129;8;2.6;ml;14;;;;us;usp000c273;2014-11-06 20:19;3 km E of Tanlay, France;earthquake;;;;;reviewed;ldg;ldg
2003-07-11 01:42;37.006;3.715;10;3.5;ml;45;;;0.86;us;usp000c26q;2014-11-06 20:19;20 km WNW of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-10 23:00;36.747;3.74;10;3.2;ml;59;217;;0.82;us;usp000c26b;2014-11-06 20:19;8 km W of Naciria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-10 17:59;47.08;6.28;5;2.6;ml;27;;;;us;usp000c25k;2014-11-06 20:19;7 km S of Étalans, France;earthquake;;;;;reviewed;str;ldg
2003-07-10 17:58;47.06;6.32;10;2.6;ml;28;;;;us;usp000c25j;2014-11-06 20:19;10 km SSW of Valdahon, France;earthquake;;;;;reviewed;str;ldg
2003-07-09 15:18;49.14;6.8;1;2.6;ml;18;;;;us;usp000c22w;2014-11-06 20:19;1 km SE of Freyming-Merlebach, France;earthquake;;;;;reviewed;str;ldg
2003-07-09 01:57;36.873;-5.556;5.4;2.9;ml;19;;;;us;usp000c21n;2014-11-06 20:19;5 km SSW of Puerto Serrano, Spain;earthquake;;;;;reviewed;mdd;ldg
2003-07-08 03:07;43.093;-0.599;2;2.5;ml;13;;;;us;usp000c1z5;2014-11-06 20:19;9 km E of Arette, France;earthquake;;;;;reviewed;ldg;ldg
2003-07-07 14:36;40.807;0.175;6.1;3.2;ml;43;;;;us;usp000c1x9;2014-11-06 20:19;7 km SSE of Valderrobres, Spain;earthquake;;;;;reviewed;mdd;str
2003-07-07 06:46;36.623;3.714;10;3.2;ml;39;;;0.92;us;usp000c1w5;2014-11-06 20:19;2 km SE of Chabet el Ameur, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-06 23:31;43.356;-0.159;3;3;ml;56;;;;us;usp000c1vc;2014-11-06 20:19;8 km E of Morlaàs, France;earthquake;;;;;reviewed;ldg;ldg
2003-07-06 22:18;42.445;2.233;3;2.6;ml;33;;;;us;usp000c1v8;2014-11-06 20:19;16 km NNE of Ribes de Freser, Spain;earthquake;;;;;reviewed;ldg;str
2003-07-06 21:22;36.767;3.501;10;2.9;ml;37;;;0.98;us;usp000c1v0;2014-11-06 20:19;2 km E of Boumerdas, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-06 18:33;37.192;3.485;10;3;ml;37;;;1.19;us;usp000c1up;2014-11-06 20:19;47 km N of Boumerdas, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-06 13:00;37.519;-3.589;21.3;2.5;mblg;24;;;;us;usp000c1tm;2014-11-06 20:19;4 km NNE of Campotéjar, Spain;earthquake;;;;;reviewed;mdd;mdd
2003-07-06 04:50;36.807;3.653;10;3.5;ml;86;;;0.92;us;usp000c1sr;2014-11-06 20:19;12 km NE of Thenia, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-06 04:14;36.834;4.09;10;3.1;ml;39;;;0.78;us;usp000c1sp;2014-11-06 20:19;5 km NNE of Makouda, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-05 22:59;36.793;3.996;10;3;ml;19;;;0.65;us;usp000c1s4;2014-11-06 20:19;northern Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-05 22:56;36.871;3.904;10;3.8;ml;138;;;1.02;us;usp000c1s3;2014-11-06 20:19;5 km S of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-07-05 16:03;37.239;3.649;10;4.5;mb;115;;;1.26;us;usp000c1r6;2014-11-06 20:19;42 km NNW of Dellys, Algeria;earthquake;;;;11;reviewed;us;us
2003-07-05 07:59;43.035;0.142;8;2.6;ml;22;;;;us;usp000c1qg;2014-11-06 20:19;3 km SW of Gerde, France;earthquake;;;;;reviewed;ldg;ldg
2003-07-04 15:07;44.49;6.81;5;2.9;ml;42;;;;us;usp000c1np;2014-11-06 20:19;10 km NE of Jausiers, France;earthquake;;;;;reviewed;str;gen
2003-07-04 04:32;47.194;7.219;9;2.5;ml;18;;;;us;usp000c1mp;2014-11-06 20:19;2 km W of Péry, Switzerland;earthquake;;;;;reviewed;ldg;ldg
2003-07-04 04:23;46.194;3.015;7;2.7;ml;28;;;;us;usp000c1mm;2014-11-06 20:19;5 km W of Bellenaves, France;earthquake;;;;;reviewed;ldg;ldg
2003-07-03 07:31;43.006;-1.648;2;2.5;ml;6;;;;us;usp000c1j6;2014-11-06 20:19;12 km SSE of Oitz, Spain;earthquake;;;;;reviewed;ldg;ldg
2003-07-02 22:51;44.459;6.771;2;2.7;ml;24;;;;us;usp000c1h7;2014-11-06 20:19;5 km NE of Jausiers, France;earthquake;;;;;reviewed;ldg;gen
2003-07-02 22:33;44.455;6.77;2;2.5;ml;23;;;;us;usp000c1h6;2014-11-06 20:19;5 km NE of Jausiers, France;earthquake;;;;;reviewed;ldg;gen
2003-07-02 22:04;50.14;7.24;10;3.2;ml;39;;;;us;usp000c1h2;2014-11-06 20:19;0 km NNE of Bruttig-Fankel, Germany;earthquake;;;;;reviewed;str;ldg
2003-07-02 18:46;41.701;2.438;0;2.5;ml;13;;;;us;usp000c1gv;2014-11-06 20:19;0 km NW of Santa Maria de Palautordera, Spain;earthquake;;;;;reviewed;mdd;ldg
2003-07-02 02:45;42.56;1.95;10;3.3;ml;54;;;;us;usp000c1fs;2014-11-06 20:19;9 km NW of Font-Romeu-Odeillo-Via, France;earthquake;;;;;reviewed;str;ldg
2003-07-01 09:04;44.436;6.779;0.3;2.6;ml;27;;;;us;usp000c1e6;2014-11-06 20:19;4 km ENE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-06-30 22:43;37.001;-11.957;10;2.8;mblg;20;;;0.62;us;usp000c1cq;2014-11-06 20:19;268 km W of Sagres, Portugal;earthquake;;;;;reviewed;us;mdd
